Tweet_id,Tweet_text,user_id,user_name,user_followers,retweeter_id,retweeter_name,retweeter_followers,retweeter_level,follower_of_ID
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3302917760,Icor12,237,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3611523800,MaribethSacay,89,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,190092533,kantaririt,19,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,198362386,zachzamiel,462,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3434431218,BandongJoji,218,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,156366311,ImmsPros,521,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,4311092238,myrnarod1231,12,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,510942393,by_nahjie,3971,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,4834013593,whengcastaneda_,15,0
753191121627394048,"Sirs @carloople @DirekMike 

Someone sent me this over dm..
 #ALDUBImagineYouAndMe https://t.co/qvv5IieCqA",3677886492,aurorabmunchkin,2455,3315283502,6bcbe05cb295433,265,0
752861878142046208,"#شخصيات_مخنزه
.
اللي إذا انتهت مصلحته سحب عليك.!",2905374210,NJ1NJ1,4787,2491751389,baeed0,104344,1
752861878142046208,"#شخصيات_مخنزه
.
اللي إذا انتهت مصلحته سحب عليك.!",2905374210,NJ1NJ1,4787,751681481051897856,Karam56343605,0,0
752861878142046208,"#شخصيات_مخنزه
.
اللي إذا انتهت مصلحته سحب عليك.!",2905374210,NJ1NJ1,4787,352182386,NeeMoSan,123,0
